Title;Price;Stock;Category;Cover;UPC;Product Type;Price (excl. tax);Price (incl. tax);Tax;Availability;Number of reviews
The Darkest Corners;11.33;5;Young Adult;http://books.toscrape.com/media/cache/8c/64/8c64037f38663260b91c275078ee882d.jpg;c4182bdb53e2459a;Books;11.33;11.33;0.00;In stock (5 available);0
The Crossover;38.77;5;Poetry;http://books.toscrape.com/media/cache/25/fe/25fe373b974387a66ff1dea80f023ccb.jpg;b228042c088b1913;Books;38.77;38.77;0.00;In stock (5 available);0
The 5th Wave (The 5th Wave #1);11.83;5;Default;http://books.toscrape.com/media/cache/01/d2/01d245f56c1d9a397caa3d956573616e.jpg;b716233fcb6877e6;Books;11.83;11.83;0.00;In stock (5 available);0
Tell the Wind and Fire;45.51;5;Fantasy;http://books.toscrape.com/media/cache/bf/77/bf77b0c1f1bda1cd7297325066a7f337.jpg;84126312e2431a09;Books;45.51;45.51;0.00;In stock (5 available);0
Tell Me Three Things;41.81;5;Young Adult;http://books.toscrape.com/media/cache/92/a5/92a5e01c5067f65f03b316a328459f9f.jpg;50d5a7b861ed1c54;Books;41.81;41.81;0.00;In stock (5 available);0
Talking to Girls About Duran Duran: One Young Man's Quest for True Love and a Cooler Haircut;25.15;5;Nonfiction;http://books.toscrape.com/media/cache/5d/62/5d62099546e3889ad385b13c62bc8874.jpg;1dba84766a5e87b8;Books;25.15;25.15;0.00;In stock (5 available);0
Siddhartha;34.22;5;Fiction;http://books.toscrape.com/media/cache/6b/5f/6b5fba0f415741ab61c0cf24d11933ab.jpg;84bb29c53592ac40;Books;34.22;34.22;0.00;In stock (5 available);0
Shiver (The Wolves of Mercy Falls #1);16.23;5;Default;http://books.toscrape.com/media/cache/79/57/79574d160951e6703343c593ef1bae98.jpg;59a8ae019b64f2a7;Books;16.23;16.23;0.00;In stock (5 available);0
Remember Me?;11.48;5;Default;http://books.toscrape.com/media/cache/56/6c/566cf3ec6a006c333f64c3f70992874d.jpg;2973d38c2fbd7a5c;Books;11.48;11.48;0.00;In stock (5 available);0
Red Dragon (Hannibal Lecter #1);23.37;5;Horror;http://books.toscrape.com/media/cache/4a/ce/4acec5ebebf374e7a84a5d8c74ee5752.jpg;e958ae92f328c181;Books;23.37;23.37;0.00;In stock (5 available);0
Peak: Secrets from the New Science of Expertise;16.28;5;Science;http://books.toscrape.com/media/cache/7c/04/7c04c7a92b5ba83361eba81fa364a2ca.jpg;6036239d2ab349b7;Books;16.28;16.28;0.00;In stock (5 available);0
My Mother Was Nuts;31.63;5;Nonfiction;http://books.toscrape.com/media/cache/65/67/6567e9868a3d1196f32c063c0f73ea01.jpg;a4ce39a3720cd679;Books;31.63;31.63;0.00;In stock (5 available);0
Mexican Today: New and Rediscovered Recipes for Contemporary Kitchens;24.91;5;Food and Drink;http://books.toscrape.com/media/cache/c2/19/c219b1be1e325abd2244ace190870569.jpg;12a90b90283b2e6d;Books;24.91;24.91;0.00;In stock (5 available);0
Maybe Something Beautiful: How Art Transformed a Neighborhood;22.54;5;Childrens;http://books.toscrape.com/media/cache/89/9a/899a07816ced14262169345493bbbe51.jpg;81c68492ccd72941;Books;22.54;22.54;0.00;In stock (5 available);0
Lola and the Boy Next Door (Anna and the French Kiss #2);23.63;5;Young Adult;http://books.toscrape.com/media/cache/1e/12/1e12b33f2f3988b23f895d2319ef7af8.jpg;5e1a88d248599768;Books;23.63;23.63;0.00;In stock (5 available);0
Logan Kade (Fallen Crest High #5.5);13.12;5;Academic;http://books.toscrape.com/media/cache/2b/44/2b4404e00c242bf1b8263bdd99c07354.jpg;7093cf549cd2e7de;Books;13.12;13.12;0.00;In stock (5 available);0
Last One Home (New Beginnings #1);59.98;5;Fiction;http://books.toscrape.com/media/cache/0b/98/0b98d840b298be76c1a982a8d1f4688f.jpg;07e6810fd3236bda;Books;59.98;59.98;0.00;In stock (5 available);0
Killing Floor (Jack Reacher #1);31.49;5;Thriller;http://books.toscrape.com/media/cache/b1/5b/b15b4c864b762133cdaf69b58ba55d76.jpg;8dde2ff3f6fcc0a3;Books;31.49;31.49;0.00;In stock (5 available);0
Kill the Boy Band;15.52;5;Young Adult;http://books.toscrape.com/media/cache/6e/66/6e66e7cefe3ca7cf9402f87f3e13c79e.jpg;44f545727e704187;Books;15.52;15.52;0.00;In stock (5 available);0
Isla and the Happily Ever After (Anna and the French Kiss #3);48.13;5;Young Adult;http://books.toscrape.com/media/cache/61/ff/61ffcc9619675c79b1f0b568d6ee870c.jpg;45045146dbf7b009;Books;48.13;48.13;0.00;In stock (5 available);0
If I Stay (If I Stay #1);38.13;5;Default;http://books.toscrape.com/media/cache/c2/62/c262c55a104878043319173d79986c89.jpg;7284d85428305f5a;Books;38.13;38.13;0.00;In stock (5 available);0
I Know Why the Caged Bird Sings (Maya Angelou's Autobiography #1);36.55;5;Default;http://books.toscrape.com/media/cache/3b/f1/3bf1eded8dda102ca3f572540273f587.jpg;d219d4e325e6f204;Books;36.55;36.55;0.00;In stock (5 available);0
Harry Potter and the Deathly Hallows (Harry Potter #7);23.32;5;Default;http://books.toscrape.com/media/cache/d6/2b/d62b299736dda60f16eb4c5b23f81a82.jpg;6c49258724f11770;Books;23.32;23.32;0.00;In stock (5 available);0
Fruits Basket, Vol. 5 (Fruits Basket #5);16.33;5;Sequential Art;http://books.toscrape.com/media/cache/8e/25/8e259f84683adbaa30452df5aaa142b3.jpg;3fd83dcf37bf1bc0;Books;16.33;16.33;0.00;In stock (5 available);0
Foundation (Foundation (Publication Order) #1);32.42;5;Science Fiction;http://books.toscrape.com/media/cache/da/a0/daa08c54a927c27494ea5bb90af79c60.jpg;3fc124f59f3068e4;Books;32.42;32.42;0.00;In stock (5 available);0
Fool Me Once;16.96;5;Default;http://books.toscrape.com/media/cache/2e/ba/2eba785f249284b61928d98972c1b2ca.jpg;630e766f0a1987dd;Books;16.96;16.96;0.00;In stock (5 available);0
Find Her (Detective D.D. Warren #8);22.37;5;Add a comment;http://books.toscrape.com/media/cache/48/4d/484d8afc2cf8b77a45fa4fec0a5e7b89.jpg;b28c7d07afa7063b;Books;22.37;22.37;0.00;In stock (5 available);0
Evicted: Poverty and Profit in the American City;42.27;5;Add a comment;http://books.toscrape.com/media/cache/db/27/db27a90497bcb1b1d8e59dec06264256.jpg;75cc85cdbe9ad46b;Books;42.27;42.27;0.00;In stock (5 available);0
Drama;38.70;5;Default;http://books.toscrape.com/media/cache/46/04/4604cba3ffbb4936dd3edb9cbfe26393.jpg;d5ad4c92d8bf26c9;Books;38.70;38.70;0.00;In stock (5 available);0
Dracula the Un-Dead;35.63;5;Horror;http://books.toscrape.com/media/cache/b1/f2/b1f25fa4623b3ee2db6fb6d6e27c6fb5.jpg;e46b1074b99ac4b6;Books;35.63;35.63;0.00;In stock (5 available);0
Digital Fortress;58.00;5;Fiction;http://books.toscrape.com/media/cache/86/78/86786e20ec80b5b3ec66657870750b73.jpg;94bb629a3f6dd00b;Books;58.00;58.00;0.00;In stock (5 available);0
Death Note, Vol. 5: Whiteout (Death Note #5);52.41;5;Sequential Art;http://books.toscrape.com/media/cache/93/d9/93d98563d32936ffd8db2c19f7857478.jpg;1c0a38899c82b60a;Books;52.41;52.41;0.00;In stock (5 available);0
Data, A Love Story: How I Gamed Online Dating to Meet My Match;32.35;5;Nonfiction;http://books.toscrape.com/media/cache/f2/c5/f2c56824a5aef38387350243762216eb.jpg;bcf567421c581f0a;Books;32.35;32.35;0.00;In stock (5 available);0
Critique of Pure Reason;20.75;5;Philosophy;http://books.toscrape.com/media/cache/3b/28/3b28ec3663a81d36272a08e5a49644f2.jpg;429b4a811bef386c;Books;20.75;20.75;0.00;In stock (5 available);0
Booked;17.49;5;Poetry;http://books.toscrape.com/media/cache/cf/3b/cf3b0341f5f4f4ad2c1439c11d32a9b1.jpg;b54d7416bb445989;Books;17.49;17.49;0.00;In stock (5 available);0
Blue Lily, Lily Blue (The Raven Cycle #3);34.13;5;Default;http://books.toscrape.com/media/cache/16/67/16674db55d7c7c37bf19e1aed4a8cc57.jpg;ad5e078beceaeb4a;Books;34.13;34.13;0.00;In stock (5 available);0
Approval Junkie: Adventures in Caring Too Much;58.81;5;Autobiography;http://books.toscrape.com/media/cache/96/6d/966d8d2afdead087cba0f29a69f89ba5.jpg;612369a5947a012e;Books;58.81;58.81;0.00;In stock (5 available);0
An Abundance of Katherines;10.00;5;Young Adult;http://books.toscrape.com/media/cache/9b/c8/9bc86bc10a6beea536422bbe82e076fb.jpg;f36d24c309e87e5b;Books;10.00;10.00;0.00;In stock (5 available);0
America's War for the Greater Middle East: A Military History;51.22;5;History;http://books.toscrape.com/media/cache/da/0c/da0ca0d6586f8164b7a96d4c807a6c7f.jpg;add33db6ff80db24;Books;51.22;51.22;0.00;In stock (5 available);0
Alight (The Generations Trilogy #2);58.59;5;Default;http://books.toscrape.com/media/cache/43/74/43749a90eed0e03d9975116ad44fbde3.jpg;d9290e99f189ce84;Books;58.59;58.59;0.00;In stock (5 available);0
A Girl's Guide to Moving On (New Beginnings #2);31.30;5;Romance;http://books.toscrape.com/media/cache/17/94/17940ad8d367ea5f28db57e7fc32dac9.jpg;cf3b86489890b9f2;Books;31.30;31.30;0.00;In stock (5 available);0
A Game of Thrones (A Song of Ice and Fire #1);46.42;5;Add a comment;http://books.toscrape.com/media/cache/37/09/3709ede7460008ec539deb7cd44b688e.jpg;03cbb67c0f990d87;Books;46.42;46.42;0.00;In stock (5 available);0
A Feast for Crows (A Song of Ice and Fire #4);17.21;5;Fantasy;http://books.toscrape.com/media/cache/6f/b7/6fb724034c86041a52b247ae53613413.jpg;f2c8f4b4c94d5c5c;Books;17.21;17.21;0.00;In stock (5 available);0
A Clash of Kings (A Song of Ice and Fire #2);10.79;5;Add a comment;http://books.toscrape.com/media/cache/6d/73/6d739416776a66c258ef0cb35f3eb9e1.jpg;89a89e76f3516357;Books;10.79;10.79;0.00;In stock (5 available);0
Vogue Colors A to Z: A Fashion Coloring Book;52.35;4;Default;http://books.toscrape.com/media/cache/09/db/09db3ae79413c88e4ca1aab30368d63d.jpg;a8f4577a48023344;Books;52.35;52.35;0.00;In stock (4 available);0
The Shining (The Shining #1);27.88;4;Default;http://books.toscrape.com/media/cache/ea/cb/eacbd43aaf46f527416aa5d6561b29ad.jpg;d4de23aa98acc65b;Books;27.88;27.88;0.00;In stock (4 available);0
The Pilgrim's Progress;50.26;4;Classics;http://books.toscrape.com/media/cache/91/2a/912acfe6ee354d9d9bf3c1fa517c4252.jpg;6053ddf69c967d5f;Books;50.26;50.26;0.00;In stock (4 available);0
The Perfect Play (Play by Play #1);59.99;4;Romance;http://books.toscrape.com/media/cache/b0/be/b0be8b72b97ba3185f7d55235d0be76f.jpg;9cc207168a03470d;Books;59.99;59.99;0.00;In stock (4 available);0
The Passion of Dolssa;28.32;4;Historical Fiction;http://books.toscrape.com/media/cache/b3/59/b35975c0df26c40964028a8ccabc9a91.jpg;011674f4a3834b8d;Books;28.32;28.32;0.00;In stock (4 available);0
The Jazz of Physics: The Secret Link Between Music and the Structure of the Universe;38.71;4;Nonfiction;http://books.toscrape.com/media/cache/f3/d1/f3d18f7fa858139e133fe4809d3827b5.jpg;6a57286a8890d8c5;Books;38.71;38.71;0.00;In stock (4 available);0
The Hunger Games (The Hunger Games #1);29.85;4;Default;http://books.toscrape.com/media/cache/4e/9d/4e9de73d08f8c0b1b6ea859a93f1aa31.jpg;6d2f70d9424f41a1;Books;29.85;29.85;0.00;In stock (4 available);0
The Hound of the Baskervilles (Sherlock Holmes #5);14.82;4;Classics;http://books.toscrape.com/media/cache/9d/fe/9dfe2a73c6a1a1c09927c904de641ebf.jpg;6587f46697fc4443;Books;14.82;14.82;0.00;In stock (4 available);0
The Gunning of America: Business and the Making of American Gun Culture;16.81;4;Nonfiction;http://books.toscrape.com/media/cache/e2/23/e223db017107fcccf532e5fe753f307d.jpg;45033bdf3d9ed158;Books;16.81;16.81;0.00;In stock (4 available);0
The Geography of Bliss: One Grump's Search for the Happiest Places in the World;28.23;4;Nonfiction;http://books.toscrape.com/media/cache/fd/51/fd513e918a0b34fb08bc67d1d7065e40.jpg;c65ee14957c0fa5c;Books;28.23;28.23;0.00;In stock (4 available);0
The Demonists (Demonist #1);52.11;4;Fantasy;http://books.toscrape.com/media/cache/be/f8/bef8aac75369fc2211515cd4c76d3518.jpg;ff2dffba388d9922;Books;52.11;52.11;0.00;In stock (4 available);0
The Demon Prince of Momochi House, Vol. 4 (The Demon Prince of Momochi House #4);27.88;4;Sequential Art;http://books.toscrape.com/media/cache/20/99/20995345e7a87cdfb4503283ae991e84.jpg;df53c2948b32bde3;Books;27.88;27.88;0.00;In stock (4 available);0
The Bone Hunters (Lexy Vaughan & Steven Macaulay #2);59.71;4;Thriller;http://books.toscrape.com/media/cache/8d/1f/8d1f11673fbe46f47f27b9a4c8efbf8a.jpg;9c4d061c1e2fe6bf;Books;59.71;59.71;0.00;In stock (4 available);0
The Beast (Black Dagger Brotherhood #14);46.08;4;Fantasy;http://books.toscrape.com/media/cache/d4/76/d4761761d26eb7fe1ba0a9480913a8ca.jpg;8930013d06942df1;Books;46.08;46.08;0.00;In stock (4 available);0
Some Women;13.73;4;Womens Fiction;http://books.toscrape.com/media/cache/2f/71/2f710e4c53d98e47b73e4d34702a6751.jpg;31f5bbf4974d29c9;Books;13.73;13.73;0.00;In stock (4 available);0
Shopaholic Ties the Knot (Shopaholic #3);48.39;4;Womens Fiction;http://books.toscrape.com/media/cache/d0/f8/d0f8f438caa5e7adc1c727da4f06ca64.jpg;38199c5d7da0c0ef;Books;48.39;48.39;0.00;In stock (4 available);0
Paper and Fire (The Great Library #2);49.45;4;Fantasy;http://books.toscrape.com/media/cache/b6/3b/b63bd741fc6ada1e60a33db14bde0277.jpg;ae884ac655d6ee3e;Books;49.45;49.45;0.00;In stock (4 available);0
Outlander (Outlander #1);19.67;4;Default;http://books.toscrape.com/media/cache/2e/3f/2e3f900dfa0d70799f009f1c07f54697.jpg;5de4baa88061a77a;Books;19.67;19.67;0.00;In stock (4 available);0
Orchestra of Exiles: The Story of Bronislaw Huberman, the Israel Philharmonic, and the One Thousand Jews He Saved from Nazi Horrors;12.36;4;Music;http://books.toscrape.com/media/cache/b5/94/b59425287ce6b186715fa7b01054c2bf.jpg;2ba5ccc84d35006c;Books;12.36;12.36;0.00;In stock (4 available);0
No One Here Gets Out Alive;20.02;4;Music;http://books.toscrape.com/media/cache/8e/9b/8e9be254974e64a8a3d365a1571e3ec2.jpg;3a95f5a2df4ff921;Books;20.02;20.02;0.00;In stock (4 available);0
Night Shift (Night Shift #1-20);12.75;4;Horror;http://books.toscrape.com/media/cache/b8/84/b8843e0c3fbadb1682b095c99eda7f7a.jpg;869d20b3b8128230;Books;12.75;12.75;0.00;In stock (4 available);0
Needful Things;47.51;4;Horror;http://books.toscrape.com/media/cache/d2/d8/d2d818d6654086560072fe1d42189636.jpg;70b585c9d0f15725;Books;47.51;47.51;0.00;In stock (4 available);0
Mockingjay (The Hunger Games #3);20.44;4;Default;http://books.toscrape.com/media/cache/42/5a/425a156d129df73861380d9fe49c1533.jpg;5212c6acea3359e5;Books;20.44;20.44;0.00;In stock (4 available);0
Misery;34.79;4;Horror;http://books.toscrape.com/media/cache/cc/fb/ccfb8bb0f63377a67fb0a39d513f6cab.jpg;81d4191030b9704b;Books;34.79;34.79;0.00;In stock (4 available);0
Little Women (Little Women #1);28.07;4;Classics;http://books.toscrape.com/media/cache/55/a9/55a942b0c092c40bdbb6a1f1be340984.jpg;deda806b68b0aa11;Books;28.07;28.07;0.00;In stock (4 available);0
It;25.01;4;Horror;http://books.toscrape.com/media/cache/f9/40/f9409b5717cc44f29aa444d85ad26bdc.jpg;670a2773607d785d;Books;25.01;25.01;0.00;In stock (4 available);0
Harry Potter and the Sorcerer's Stone (Harry Potter #1);13.90;4;Default;http://books.toscrape.com/media/cache/e7/3f/e73ff548ede8f14e62854878d86a604f.jpg;ac337893a9fe0085;Books;13.90;13.90;0.00;In stock (4 available);0
Harry Potter and the Prisoner of Azkaban (Harry Potter #3);24.17;4;Young Adult;http://books.toscrape.com/media/cache/27/93/2793d4ce3d27cdcdb7a0961bc218b25f.jpg;eff24325e0ede639;Books;24.17;24.17;0.00;In stock (4 available);0
Harry Potter and the Order of the Phoenix (Harry Potter #5);31.63;4;Fantasy;http://books.toscrape.com/media/cache/ca/56/ca565814dfe2d9f73d3d6b1ad7265984.jpg;5a6b7155f2797537;Books;31.63;31.63;0.00;In stock (4 available);0
Harry Potter and the Half-Blood Prince (Harry Potter #6);48.75;4;Fantasy;http://books.toscrape.com/media/cache/06/ee/06ee91950f111a29d18bccb0c3418fb4.jpg;73f4f87dd936ee5c;Books;48.75;48.75;0.00;In stock (4 available);0
Harry Potter and the Chamber of Secrets (Harry Potter #2);14.74;4;Fantasy;http://books.toscrape.com/media/cache/9e/3c/9e3c81f9694c5832a24bf590c2a0b610.jpg;c7c4f55b7321cba7;Books;14.74;14.74;0.00;In stock (4 available);0
Gone with the Wind;32.49;4;Classics;http://books.toscrape.com/media/cache/ac/ee/acee20cff19be38cc3efc5e9b50afae4.jpg;23310ce84d3c9f85;Books;32.49;32.49;0.00;In stock (4 available);0
God Is Not Great: How Religion Poisons Everything;27.80;4;Nonfiction;http://books.toscrape.com/media/cache/ff/b8/ffb857154e4bc8af56f33d7277cb9939.jpg;ddbc5530d2939d49;Books;27.80;27.80;0.00;In stock (4 available);0
Girl With a Pearl Earring;26.77;4;Historical Fiction;http://books.toscrape.com/media/cache/b1/5e/b15ec9da5c7b28e2d11347dd2e8c20e5.jpg;5eff05e59f905a49;Books;26.77;26.77;0.00;In stock (4 available);0
Fruits Basket, Vol. 4 (Fruits Basket #4);50.44;4;Sequential Art;http://books.toscrape.com/media/cache/77/0b/770bf7bcb38eaacc6a9392dd0b7af1e4.jpg;8fff1084aa085a13;Books;50.44;50.44;0.00;In stock (4 available);0
Far From True (Promise Falls Trilogy #2);34.93;4;Thriller;http://books.toscrape.com/media/cache/9c/aa/9caacda3ff43984447ee22712e7e9ca9.jpg;ad15a9a139919918;Books;34.93;34.93;0.00;In stock (4 available);0
Dark Lover (Black Dagger Brotherhood #1);12.87;4;Romance;http://books.toscrape.com/media/cache/d8/bd/d8bdea8d4e7db9af8e0cb1b36db448d2.jpg;2b69d289279aabfd;Books;12.87;12.87;0.00;In stock (4 available);0
Confessions of a Shopaholic (Shopaholic #1);48.94;4;Default;http://books.toscrape.com/media/cache/02/88/0288939291a11611aacb27925d3c2d19.jpg;a2dc754afb69bb32;Books;48.94;48.94;0.00;In stock (4 available);0
Changing the Game (Play by Play #2);13.38;4;Romance;http://books.toscrape.com/media/cache/7a/6a/7a6a89af2f591d86df6f7c65649463db.jpg;aaebac5fda798b1b;Books;13.38;13.38;0.00;In stock (4 available);0
Candide;58.63;4;Classics;http://books.toscrape.com/media/cache/e7/7d/e77d917c495e649216225bd47e006482.jpg;2798974abc8a58a8;Books;58.63;58.63;0.00;In stock (4 available);0
Can You Keep a Secret?;21.94;4;Womens Fiction;http://books.toscrape.com/media/cache/e1/24/e124fe015a3ffa6857eb35c39e89cd61.jpg;0812f54c93d726ce;Books;21.94;21.94;0.00;In stock (4 available);0
Atlas Shrugged;26.58;4;Fiction;http://books.toscrape.com/media/cache/9d/3c/9d3c5430a627260e4a8c9ca02c8a8924.jpg;78a4ac98191ac675;Books;26.58;26.58;0.00;In stock (4 available);0
Animal Farm;57.22;4;Classics;http://books.toscrape.com/media/cache/73/b9/73b9d68a89e6d037f1afdc70f96bad09.jpg;1451b55e5e56bb89;Books;57.22;57.22;0.00;In stock (4 available);0
A Walk to Remember;56.43;4;Romance;http://books.toscrape.com/media/cache/fe/a9/fea9278c15f5ad41f5d478196cf4132d.jpg;aead11697d14ea36;Books;56.43;56.43;0.00;In stock (4 available);0
A New Earth: Awakening to Your Life's Purpose;55.65;4;Spirituality;http://books.toscrape.com/media/cache/13/1b/131bca3895aa2892f400020cd939cd42.jpg;f6ae39568db1130e;Books;55.65;55.65;0.00;In stock (4 available);0
A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam;27.62;4;Religion;http://books.toscrape.com/media/cache/fd/99/fd996fdccb07aa8759f1388a0dea343a.jpg;d12ca4020c2f602e;Books;27.62;27.62;0.00;In stock (4 available);0
'Salem's Lot;49.56;4;Horror;http://books.toscrape.com/media/cache/d3/55/d35568710e773adf06a0bc756a99f66d.jpg;6e9403f00acd6752;Books;49.56;49.56;0.00;In stock (4 available);0
Zero History (Blue Ant #3);34.77;3;Default;http://books.toscrape.com/media/cache/c6/e9/c6e99bbab7370aec1922a3b37b5acbe2.jpg;634b7165c96ebb9f;Books;34.77;34.77;0.00;In stock (3 available);0
Wuthering Heights;17.73;3;Classics;http://books.toscrape.com/media/cache/d8/64/d8644073d00c000cb60643256080cc4b.jpg;5a7ff9aaa3168878;Books;17.73;17.73;0.00;In stock (3 available);0
World War Z: An Oral History of the Zombie War;21.80;3;Default;http://books.toscrape.com/media/cache/12/1a/121ae6f29c52eb01f2bec02407bc3e57.jpg;5d55202da0252627;Books;21.80;21.80;0.00;In stock (3 available);0
Wild: From Lost to Found on the Pacific Crest Trail;46.02;3;Default;http://books.toscrape.com/media/cache/d3/34/d3347aba8346ccff1dcf3751b4e5b9ab.jpg;d30b9215c72cca87;Books;46.02;46.02;0.00;In stock (3 available);0
Where'd You Go, Bernadette;18.13;3;Default;http://books.toscrape.com/media/cache/8e/5d/8e5d5553e08df59154701c1448b40e20.jpg;07bb35158d9dd3d2;Books;18.13;18.13;0.00;In stock (3 available);0
When You Are Engulfed in Flames;30.89;3;Humor;http://books.toscrape.com/media/cache/42/1a/421afe48509fc8cccccad804b64c58dc.jpg;dab0196cd5fc8e5e;Books;30.89;30.89;0.00;In stock (3 available);0
We the People: The Modern-Day Figures Who Have Reshaped and Affirmed the Founding Fathers' Vision of America;31.95;3;Nonfiction;http://books.toscrape.com/media/cache/b9/45/b945e870e5188ce6dabbf79ed98b10f1.jpg;06bab964fd536971;Books;31.95;31.95;0.00;In stock (3 available);0
We Are All Completely Beside Ourselves;24.04;3;Contemporary;http://books.toscrape.com/media/cache/8d/95/8d95f4fd1ea785555a28d6371444ce6d.jpg;be3db344a845580b;Books;24.04;24.04;0.00;In stock (3 available);0
